"aha_id","year","Core","ClinInteropFx","DataUse","breadth_of_exchange","Friction","Barriers","Methods","InfoBlocking","largebed","medbed","smallbed","cah","cbsatype","piemr","mhsmemb","weight"
"6530390",2025,29.1666666666667,0.375,0.5,0,21.1111111111111,0.577777777777778,0.0555555555555556,0,0,0,1,0,"Micro","MEDHOST",1,2.1126702
"6530394",2025,91.6666666666667,1,1,0.75,29.5238095238095,0.433333333333333,0.452380952380952,0,0,0,1,1,"Rural","Epic",1,1.8264908
"6530417",2025,100,1,1,1,54.7619047619048,0.5,0.809523809523809,0.333333333333333,0,1,0,0,"Metro","Epic",1,1.5625702
"6530440",2025,60.4166666666667,1,0.5,0.3125,40.1587301587302,0.577777777777778,0.293650793650794,0.333333333333333,0,1,0,0,"Metro","Meditech",1,1.5522876
"6530446",2025,25,0.5,0.25,0,41.6402116402116,0.677777777777778,0.238095238095238,0.333333333333333,0,1,0,0,"Metro","MEDHOST",1,1.7573649
"6530460",2025,52.0833333333333,0.5,0.75,0.3125,24.0740740740741,0.722222222222222,0,0,0,1,0,0,"Metro","Cerner",1,1.5522876
"6530470",2025,18.75,0.25,0.25,0.0625,24.0740740740741,0.722222222222222,0,0,0,1,0,0,"Metro","Epic",1,1.881361
"6530516",2025,75,1,0.5,0.75,46.9312169312169,0.455555555555555,0.952380952380952,0,0,0,1,0,"Rural","Epic",1,1.8264908
"6530780",2025,62.5,0.875,0.5,0.5,22.6455026455026,0.377777777777778,0.301587301587302,0,0,0,1,0,"Metro","Cerner",1,1.7115581
"6530880",2025,12.5,0.125,0,0.25,16.6666666666667,0.5,0,0,0,1,0,0,"Metro","Cerner",1,1.5494134
"653090A",2025,60.4166666666667,1,0.5,0.3125,40.1587301587302,0.577777777777778,0.293650793650794,0.333333333333333,0,0,1,0,"Metro","Meditech",1,1.9808805
"6531027",2025,75,1,0.5,0.75,46.9312169312169,0.455555555555555,0.952380952380952,0,0,0,1,0,"Rural","Epic",1,2.1126702
"6539120",2025,12.5,0.125,0,0.25,16.6666666666667,0.5,0,0,0,0,1,1,"Micro","Cerner",1,1.6936046
"6539160",2025,91.6666666666667,1,1,0.75,21.1640211640212,0.333333333333333,0.301587301587302,0,0,0,1,1,"Rural","Epic",1,1.8264908
"6540001",2025,87.5,1,1,0.625,23.5978835978836,0.255555555555556,0.452380952380952,0,0,1,0,0,"Micro","Epic",1,1.399888
"6540007",2025,87.5,1,1,0.625,23.5978835978836,0.255555555555556,0.452380952380952,0,1,0,0,0,"Metro","Epic",1,1.6006376
"6540014",2025,91.6666666666667,1,1,0.75,29.5238095238095,0.433333333333333,0.452380952380952,0,0,0,1,1,"Metro","Epic",1,1.8478839
"6540020",2025,75,1,0.5,0.75,46.9312169312169,0.455555555555555,0.952380952380952,0,0,0,1,0,"Rural","Epic",1,1.6026957
"6540021",2025,77.0833333333333,0.875,0.75,0.6875,39.1005291005291,0.522222222222222,0.650793650793651,0,0,1,0,0,"Metro","Epic",NA,1.9892112
"6540032",2025,39.5833333333333,0.5,0.5,0.1875,28.5185185185185,0.855555555555556,0,0,0,1,0,0,"Micro","Meditech",1,1.5355511
"6540037",2025,91.6666666666667,1,1,0.75,29.5238095238095,0.433333333333333,0.452380952380952,0,0,0,1,0,"Metro","Epic",1,1.6182961
"6540080",2025,87.5,1,1,0.625,23.5978835978836,0.255555555555556,0.452380952380952,0,0,0,1,0,"Micro","Epic",1,1.6026957
"6540110",2025,27.0833333333333,0.375,0.25,0.1875,10.5820105820106,0.222222222222222,0.0952380952380952,0,0,0,1,0,"Micro","Meditech",1,1.7102141
"6540116",2025,87.5,1,1,0.625,23.5978835978836,0.255555555555556,0.452380952380952,0,0,1,0,1,"Rural","Epic",1,1.6381562
"6540123",2025,87.5,1,1,0.625,23.5978835978836,0.255555555555556,0.452380952380952,0,0,0,1,1,"Rural","Epic",1,1.8264908
"6540130",2025,56.25,0.875,0.25,0.5625,23.7566137566138,0.355555555555556,0.357142857142857,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6540235",2025,56.25,0.875,0.5,0.3125,40,0.644444444444444,0.555555555555555,0,0,0,1,1,"Metro","CPSI/Evident",NA,2.5266035
"6540295",2025,77.0833333333333,0.875,0.75,0.6875,39.1005291005291,0.522222222222222,0.650793650793651,0,0,1,0,0,"Metro","Epic",NA,2.1511657
"6540300",2025,87.5,1,1,0.625,43.7037037037037,0.477777777777778,0.5,0.333333333333333,0,1,0,0,"Metro","Cerner",1,1.4006447
"6540359",2025,75,1,0.5,0.75,46.9312169312169,0.455555555555555,0.952380952380952,0,0,0,1,0,"Rural","Epic",1,1.8264908
"6540390",2025,79.1666666666667,0.875,0.75,0.75,13.3862433862434,0.155555555555556,0.246031746031746,0,1,0,0,0,"Metro","Epic",1,1.4379987
"6540416",2025,81.25,1,1,0.4375,26.4550264550265,0.388888888888889,0.404761904761905,0,0,0,1,0,"Metro","Epic",1,1.8478839
"6540420",2025,87.5,1,1,0.625,23.5978835978836,0.255555555555556,0.452380952380952,0,0,0,1,1,"Rural","Epic",1,1.8264908
"6540501",2025,60.4166666666667,0.875,0.5,0.4375,12.5396825396825,0.0666666666666667,0.30952380952381,0,0,0,1,0,"Micro","Epic",1,1.505792
"6540510",2025,87.5,1,1,0.625,23.5978835978836,0.255555555555556,0.452380952380952,0,0,1,0,0,"Micro","Epic",1,1.399888
"6540575",2025,87.5,1,1,0.625,23.5978835978836,0.255555555555556,0.452380952380952,0,0,0,1,0,"Micro","Epic",1,1.8264908
"6540580",2025,91.6666666666667,1,1,0.75,29.5238095238095,0.433333333333333,0.452380952380952,0,0,1,0,0,"Micro","Epic",1,1.5483757
"6540598",2025,60.4166666666667,0.875,0.5,0.4375,23.6507936507936,0.0666666666666667,0.30952380952381,0.333333333333333,0,0,1,1,"Rural","Epic",1,1.8071619
"6540657",2025,87.5,1,1,0.625,23.5978835978836,0.255555555555556,0.452380952380952,0,0,0,1,0,"Rural","Epic",1,1.5179042
"6540693",2025,87.5,1,1,0.625,23.5978835978836,0.255555555555556,0.452380952380952,0,0,1,0,0,"Micro","Epic",1,1.399888
"6540740",2025,75,1,0.5,0.75,46.9312169312169,0.455555555555555,0.952380952380952,0,0,0,1,1,"Rural","Epic",1,1.8264908
"6540754",2025,91.6666666666667,1,1,0.75,29.5238095238095,0.433333333333333,0.452380952380952,0,0,0,1,1,"Micro","Epic",1,1.8264908
"6540810",2025,75,1,0.5,0.75,46.9312169312169,0.455555555555555,0.952380952380952,0,1,0,0,0,"Micro","Epic",1,1.3985959
"6540840",2025,91.6666666666667,1,1,0.75,29.5238095238095,0.433333333333333,0.452380952380952,0,0,0,1,1,"Rural","Epic",1,1.7102141
"6540891",2025,58.3333333333333,0.625,0.5,0.625,26.4021164021164,0.688888888888889,0.103174603174603,0,0,1,0,0,"Micro","Athenahealth",NA,2.1221201
"6540905",2025,75,1,0.5,0.75,46.9312169312169,0.455555555555555,0.952380952380952,0,0,0,1,0,"Rural","Epic",1,1.6026957
"654090A",2025,18.75,0.375,0,0.1875,29.6296296296296,0.555555555555555,0,0.333333333333333,0,0,1,0,"Rural","Cerner",NA,2.2488253
"6540930",2025,87.5,1,1,0.625,23.5978835978836,0.255555555555556,0.452380952380952,0,0,0,1,1,"Metro","Epic",1,1.8478839
"6540950",2025,87.5,1,1,0.625,23.5978835978836,0.255555555555556,0.452380952380952,0,0,1,0,0,"Metro","Epic",1,1.4102389
"6549040",2025,75,1,0.5,0.75,46.9312169312169,0.455555555555555,0.952380952380952,0,0,0,1,0,"Micro","Epic",1,1.8264908
"6549165",2025,62.5,0.625,0.5,0.75,20,0.377777777777778,0.222222222222222,0,0,1,0,0,"Rural","Cerner",NA,2.1221201
"6549170",2025,16.6666666666667,0.5,0,0,23.015873015873,0.5,0.19047619047619,0,0,1,0,1,"Micro","Epic",NA,2.1221201
"6549241",2025,91.6666666666667,1,1,0.75,29.5238095238095,0.433333333333333,0.452380952380952,0,0,0,1,1,"Rural","Epic",1,1.8264908
"6610004",2025,100,1,1,1,57.7777777777778,0.733333333333333,1,0,1,0,0,0,"Metro","Epic",1,1.3992708
"6610005",2025,100,1,1,1,57.7777777777778,0.733333333333333,1,0,0,0,1,0,"Metro","Epic",1,1.7729143
"6610009",2025,100,1,1,1,57.7777777777778,0.733333333333333,1,0,0,0,1,0,"Metro","Epic",1,1.664175
"6610010",2025,100,1,1,1,24.3915343915344,0.0888888888888889,0.642857142857143,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6610035",2025,58.3333333333333,0.75,1,0,27.2486772486773,0.611111111111111,0.206349206349206,0,0,0,1,1,"Rural","Epic",NA,2.356509
"6610044",2025,66.6666666666667,0.75,0.5,0.75,20.2116402116402,0.455555555555555,0.150793650793651,0,0,0,1,0,"Micro","Epic",NA,2.3247845
"6610085",2025,66.6666666666667,0.5,0.75,0.75,23.7037037037037,0.711111111111111,0,0,1,0,0,0,"Metro","Epic",1,1.5475293
"6610097",2025,100,1,1,1,24.3915343915344,0.0888888888888889,0.642857142857143,0,0,0,1,1,"Metro","Epic",1,1.7729143
"6610105",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6610112",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,0,1,1,"Rural","Meditech",1,1.7534126
"6610120",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,1,0,0,"Micro","Epic",1,1.424211
"6610130",2025,68.75,1,0.5,0.5625,22.8042328042328,0.533333333333333,0.150793650793651,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6610180",2025,100,1,1,1,24.3915343915344,0.0888888888888889,0.642857142857143,0,0,1,0,0,"Micro","Epic",1,1.5817305
"6610190",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,0,1,1,"Micro","Meditech",1,1.5494056
"6610200",2025,66.6666666666667,0.5,0.75,0.75,23.7037037037037,0.711111111111111,0,0,0,0,1,0,"Metro","Epic",1,1.7729143
"6610240",2025,66.6666666666667,0.5,0.75,0.75,23.7037037037037,0.711111111111111,0,0,0,0,1,0,"Metro","Epic",1,1.7729143
"6610247",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6610315",2025,25,0.75,0,0,25.6084656084656,0.522222222222222,0.246031746031746,0,0,0,1,1,"Metro","Meditech",NA,1.9910688
"6610320",2025,66.6666666666667,0.5,0.75,0.75,10.7407407407407,0.322222222222222,0,0,0,0,1,1,"Metro","Epic",NA,2.3916214
"6610355",2025,85.4166666666667,0.875,1,0.6875,14.1798941798942,0.266666666666667,0.158730158730159,0,0,0,1,1,"Rural","Epic",NA,2.3247845
"6610365",2025,100,1,1,1,24.3915343915344,0.0888888888888889,0.642857142857143,0,0,0,1,1,"Micro","Epic",1,1.7534126
"6610380",2025,100,1,1,1,24.3915343915344,0.0888888888888889,0.642857142857143,0,0,1,0,0,"Micro","Epic",1,1.424211
"6610390",2025,100,1,1,1,24.3915343915344,0.0888888888888889,0.642857142857143,0,0,1,0,0,"Metro","Epic",1,1.5128278
"6610400",2025,89.5833333333333,1,0.75,0.9375,44.2328042328042,0.588888888888889,0.404761904761905,0.333333333333333,0,1,0,0,"Metro","Epic",1,1.3739656
"6610410",2025,100,1,1,1,24.3915343915344,0.0888888888888889,0.642857142857143,0,0,1,0,0,"Metro","Epic",1,1.3739656
"6610413",2025,47.9166666666667,0.625,0.5,0.3125,53.1746031746032,0.777777777777778,0.150793650793651,0.666666666666667,0,0,1,1,"Metro","Epic",NA,2.3916214
"6610455",2025,66.6666666666667,0.5,0.75,0.75,23.7037037037037,0.711111111111111,0,0,0,0,1,0,"Micro","Epic",1,1.7534126
"6610500",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,1,0,0,"Micro","Epic",NA,2.0473976
"6610520",2025,100,1,1,1,24.3915343915344,0.0888888888888889,0.642857142857143,0,0,0,1,1,"Metro","Epic",1,1.7729143
"6610530",2025,41.6666666666667,0.75,0.5,0,19.3121693121693,0.222222222222222,0.357142857142857,0,0,1,0,1,"Micro","Epic",1,1.5817305
"6610540",2025,0,0,0,0,0,0,0,0,0,0,1,1,"Rural","Meditech",NA,1.966063
"6610550",2025,100,1,1,1,24.3915343915344,0.0888888888888889,0.642857142857143,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6610552",2025,35.4166666666667,0.75,0.25,0.0625,21.3227513227513,0.488888888888889,0.150793650793651,0,0,0,1,1,"Rural","Meditech",NA,2.3247845
"6610560",2025,100,1,1,1,57.7777777777778,0.733333333333333,1,0,0,0,1,0,"Micro","Epic",1,1.6474171
"6610620",2025,0,0,0,0,1.85185185185185,0,0.0555555555555556,0,0,0,1,1,"Rural","Meditech",NA,1.989197
"6610640",2025,100,1,1,1,57.7777777777778,0.733333333333333,1,0,0,0,1,0,"Metro","Epic",1,1.5636265
"6610660",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6610700",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,0,1,1,"Rural","Altera Digital Health",1,1.7534126
"6610720",2025,64.5833333333333,0.875,0.5,0.5625,21.2169312169312,0.533333333333333,0.103174603174603,0,0,0,1,1,"Rural","Epic",1,1.6474171
"6610730",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,0,1,1,"Metro","Epic",1,1.7729143
"6610740",2025,58.3333333333333,0.5,0.5,0.75,53.8095238095238,0.844444444444444,0.103174603174603,0.666666666666667,0,0,1,1,"Rural","Cerner",NA,2.356509
"6610810",2025,68.75,1,0.5,0.5625,22.8042328042328,0.533333333333333,0.150793650793651,0,0,1,0,1,"Metro","Epic",1,1.5128278
"6610815",2025,66.6666666666667,0.5,0.75,0.75,23.7037037037037,0.711111111111111,0,0,1,0,0,0,"Metro","Epic",1,1.3727573
"6610820",2025,100,1,1,1,57.7777777777778,0.733333333333333,1,0,0,1,0,0,"Metro","Epic",1,1.5128278
"6610885",2025,100,1,1,1,57.7777777777778,0.733333333333333,1,0,0,1,0,0,"Metro","Epic",1,1.5128278
"6610918",2025,100,1,1,1,57.7777777777778,0.733333333333333,1,0,0,1,0,0,"Metro","Epic",1,1.3739656
"6611135",2025,68.75,1,0.5,0.5625,22.8042328042328,0.533333333333333,0.150793650793651,0,0,0,1,1,"Metro","Epic",1,1.7729143
"6611148",2025,100,1,1,1,24.3915343915344,0.0888888888888889,0.642857142857143,0,0,0,1,1,"Metro","Epic",1,1.7729143
"6611170",2025,41.6666666666667,0.75,0.5,0,15.8730158730159,0.222222222222222,0.253968253968254,0,0,0,1,1,"Rural","Other",NA,2.356509
"6611190",2025,58.3333333333333,0.75,1,0,14.021164021164,0.166666666666667,0.253968253968254,0,0,0,1,1,"Rural","Epic",NA,2.356509
"6611229",2025,66.6666666666667,0.5,0.75,0.75,23.7037037037037,0.711111111111111,0,0,0,0,1,1,"Micro","Epic",1,1.6474171
"6611277",2025,33.3333333333333,0.5,0,0.5,34.8148148148148,0.6,0.111111111111111,0.333333333333333,0,0,1,1,"Metro","MEDHOST",NA,2.3916214
"6611280",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,0,1,1,"Rural","Epic",1,1.7357928
"6611300",2025,66.6666666666667,0.5,0.75,0.75,23.7037037037037,0.711111111111111,0,0,0,0,1,0,"Micro","Epic",1,1.6474171
"6611315",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,0,1,1,"Rural","Meditech",1,1.7534126
"6611325",2025,68.75,1,0.5,0.5625,22.8042328042328,0.533333333333333,0.150793650793651,0,0,0,1,1,"Metro","Epic",1,1.664175
"6611340",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,1,0,1,"Micro","Epic",1,1.5681257
"6611385",2025,100,1,1,1,57.7777777777778,0.733333333333333,1,0,0,0,1,0,"Metro","Epic",1,1.664175
"6611440",2025,68.75,1,0.5,0.5625,22.8042328042328,0.533333333333333,0.150793650793651,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6611510",2025,77.0833333333333,0.625,1,0.6875,26.031746031746,0.511111111111111,0.26984126984127,0,0,1,0,1,"Rural","Epic",NA,2.0473976
"6611540",2025,68.75,1,0.5,0.5625,22.8042328042328,0.533333333333333,0.150793650793651,0,1,0,0,0,"Metro","Epic",1,1.3727573
"6611585",2025,66.6666666666667,0.5,0.75,0.75,23.7037037037037,0.711111111111111,0,0,1,0,0,0,"Metro","Epic",1,1.5475293
"6611742",2025,100,1,1,1,24.3915343915344,0.0888888888888889,0.642857142857143,0,0,0,1,1,"Rural","Epic",1,1.7357928
"6611750",2025,68.75,1,0.5,0.5625,22.8042328042328,0.533333333333333,0.150793650793651,0,0,0,1,1,"Metro","Epic",1,1.664175
"6611770",2025,66.6666666666667,0.5,0.75,0.75,23.7037037037037,0.711111111111111,0,0,0,0,1,0,"Metro","Epic",1,1.664175
"6611780",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,0,1,1,"Rural","Epic",1,1.7357928
"6611812",2025,79.1666666666667,0.75,1,0.625,10.952380952381,0.177777777777778,0.150793650793651,0,0,1,0,1,"Rural","Epic",NA,2.0473976
"6611860",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6611901",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,0,1,1,"Micro","Epic",1,1.7534126
"6611915",2025,89.5833333333333,1,0.75,0.9375,44.2328042328042,0.588888888888889,0.404761904761905,0.333333333333333,0,0,1,1,"Rural","Epic",1,1.7534126
"6611930",2025,100,1,1,1,24.3915343915344,0.0888888888888889,0.642857142857143,0,0,0,1,0,"Metro","Epic",1,1.7729143
"6611965",2025,79.1666666666667,0.75,1,0.625,25.1851851851852,0.2,0.555555555555556,0,0,1,0,0,"Metro","Epic",1,1.5967883
"6611980",2025,95.8333333333333,1,1,0.875,30.4232804232804,0.5,0.412698412698413,0,0,0,1,1,"Rural","Epic",NA,1.989197
"6612038",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6612039",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6612050",2025,68.75,1,0.5,0.5625,22.8042328042328,0.533333333333333,0.150793650793651,0,0,0,1,0,"Micro","Epic",1,1.6474171
"6612070",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,0,1,1,"Rural","Epic",1,1.7357928
"6612090",2025,54.1666666666667,0.625,0.25,0.75,25.2910052910053,0.6,0.158730158730159,0,0,0,1,0,"Micro","Cerner",NA,2.356509
"6612110",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,0,1,0,"Micro","Epic",1,1.7534126
"6620019",2025,60.4166666666667,1,0.25,0.5625,20.7936507936508,0.377777777777778,0.246031746031746,0,0,0,1,1,"Rural","Cerner",1,1.7357928
"6620035",2025,77.0833333333333,0.75,0.75,0.8125,17.8835978835979,0.377777777777778,0.158730158730159,0,0,0,1,1,"Rural","Cerner",1,1.5365567
"6620070",2025,60.4166666666667,0.75,1,0.0625,24.021164021164,0.411111111111111,0.30952380952381,0,0,0,1,1,"Metro","Epic",1,1.7729143
"6620082",2025,95.8333333333333,1,1,0.875,37.2486772486772,0.466666666666667,0.650793650793651,0,0,0,1,1,"Rural","Epic",NA,1.966063
"6620096",2025,54.1666666666667,0.75,0.5,0.375,31.1640211640212,0.577777777777778,0.357142857142857,0,0,0,1,1,"Rural","Epic",1,1.7357928
"6620097",2025,37.5,0.625,0.25,0.25,20.3703703703704,0.611111111111111,0,0,0,0,1,1,"Rural","Cerner",1,1.6322761
"6620101",2025,58.3333333333333,0.75,0,1,25.3439153439153,0.355555555555556,0.404761904761905,0,0,0,1,1,"Rural","Cerner",1,1.7357928
"6620115",2025,56.25,0.625,0.5,0.5625,30.8465608465608,0.711111111111111,0.214285714285714,0,0,1,0,0,"Micro","Cerner",NA,1.9000423
"6620150",2025,29.1666666666667,0.5,0.25,0.125,27.1428571428571,0.655555555555556,0.158730158730159,0,0,1,0,1,"Micro","Meditech",NA,2.0473976
"6620180",2025,60.4166666666667,0.75,1,0.0625,24.021164021164,0.411111111111111,0.30952380952381,0,0,1,0,0,"Metro","Epic",1,1.5128278
"6620205",2025,33.3333333333333,0.5,0.5,0,35.5555555555556,0.677777777777778,0.0555555555555556,0.333333333333333,0,0,1,1,"Rural","Epic",1,1.7357928
"6620215",2025,72.9166666666667,0.75,0.75,0.6875,21.7460317460317,0.144444444444444,0.507936507936508,0,0,0,1,1,"Rural","Meditech",NA,2.3247845
"6620240",2025,100,1,1,1,48.2010582010582,0.644444444444444,0.801587301587302,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.3247845
"6620260",2025,54.1666666666667,0.75,0.5,0.375,31.1640211640212,0.577777777777778,0.357142857142857,0,0,0,1,1,"Rural","Epic",1,1.7357928
"6620295",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6620300",2025,72.9166666666667,0.625,0.75,0.8125,27.037037037037,0.588888888888889,0.222222222222222,0,0,1,0,0,"Metro","Cerner",1,1.5128278
"6620310",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,1,0,0,"Metro","Epic",1,1.5128278
"6620332",2025,89.5833333333333,1,1,0.6875,43.4391534391534,0.7,0.603174603174603,0,0,0,1,1,"Rural","Epic",1,1.7357928
"6620377",2025,60.4166666666667,0.75,1,0.0625,24.021164021164,0.411111111111111,0.30952380952381,0,0,0,1,0,"Metro","Epic",1,1.7729143
"6620400",2025,58.3333333333333,0.625,0.5,0.625,22.1693121693122,0.522222222222222,0.142857142857143,0,0,1,0,0,"Metro","Meditech",NA,1.9017453
"6620420",2025,60.4166666666667,0.75,1,0.0625,24.021164021164,0.411111111111111,0.30952380952381,0,1,0,0,0,"Metro","Epic",1,1.3992708
"6620490",2025,0,0,0,0,0,0,0,0,0,0,1,0,"Metro","Other",1,1.7729143
"6620585",2025,60.4166666666667,0.75,1,0.0625,24.021164021164,0.411111111111111,0.30952380952381,0,0,0,1,0,"Micro","Epic",1,1.7534126
"6620652",2025,60.4166666666667,0.75,1,0.0625,24.021164021164,0.411111111111111,0.30952380952381,0,0,0,1,0,"Rural","Epic",1,1.6474171
"6620666",2025,79.1666666666667,0.625,0.75,1,15.2910052910053,0.355555555555556,0.103174603174603,0,0,0,1,1,"Metro","Epic",1,1.7548383
"6620667",2025,81.25,1,0.75,0.6875,37.2486772486772,0.522222222222222,0.261904761904762,0.333333333333333,0,0,1,1,"Rural","Epic",1,1.7357928
"6620670",2025,0,0,0,0,0,0,0,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.356509
"6620680",2025,79.1666666666667,0.75,0.75,0.875,45.0793650793651,0.4,0.952380952380952,0,0,0,1,1,"Rural","Cerner",1,1.7357928
"6620690",2025,52.0833333333333,0.75,0.5,0.3125,27.6190476190476,0.622222222222222,0.206349206349206,0,0,0,1,1,"Rural","Epic",NA,2.3247845
"6620724",2025,50,0.75,0.75,0,12.6455026455026,0.133333333333333,0.246031746031746,0,0,0,1,1,"Rural","Cerner",NA,2.356509
"6620750",2025,75,0.75,1,0.5,10.1058201058201,0.2,0.103174603174603,0,0,0,1,1,"Rural","Epic",NA,2.3247845
"6620800",2025,20.8333333333333,0.625,0,0,26.031746031746,0.622222222222222,0.158730158730159,0,0,0,1,1,"Rural","Epic",1,1.7357928
"6620823",2025,75,1,0.75,0.5,16.1375661375661,0.277777777777778,0.206349206349206,0,0,0,1,1,"Rural","Epic",1,1.7357928
"6620865",2025,70.8333333333333,0.5,0.75,0.875,9.25925925925926,0.111111111111111,0.166666666666667,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6620890",2025,58.3333333333333,0.625,0.75,0.375,7.14285714285714,0.111111111111111,0.103174603174603,0,0,0,1,1,"Rural","Cerner",NA,1.8301502
"6620896",2025,33.3333333333333,0.75,0.25,0,28.6243386243386,0.366666666666667,0.158730158730159,0.333333333333333,0,0,1,1,"Rural","Epic",1,1.7534126
"6620922",2025,60.4166666666667,0.75,1,0.0625,24.021164021164,0.411111111111111,0.30952380952381,0,0,0,1,0,"Micro","Epic",1,1.7534126
"6620955",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,0,1,1,"Metro","Epic",1,1.5636265
"6620972",2025,58.3333333333333,0.75,0.5,0.5,21.5343915343915,0.4,0.246031746031746,0,0,0,1,1,"Rural","Altera Digital Health",1,1.7357928
"6620995",2025,60.4166666666667,0.75,1,0.0625,24.021164021164,0.411111111111111,0.30952380952381,0,0,0,1,0,"Micro","Epic",1,1.6474171
"6621010",2025,29.1666666666667,0.625,0,0.25,6.66666666666667,0.2,0,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6621045",2025,54.1666666666667,0.875,0.25,0.5,20.5820105820106,0.466666666666667,0.150793650793651,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.356509
"6621065",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,1,0,1,"Rural","Epic",1,1.5681257
"6621099",2025,91.6666666666667,1,1,0.75,33.8095238095238,0.522222222222222,0.492063492063492,0,0,0,1,1,"Micro","Epic",NA,2.3247845
"6621105",2025,60.4166666666667,1,0.5,0.3125,40.1587301587302,0.577777777777778,0.293650793650794,0.333333333333333,0,0,1,0,"Micro","Meditech",1,2.0142882
"6621135",2025,62.5,0.75,0.5,0.625,20.2116402116402,0.455555555555556,0.150793650793651,0,0,0,1,1,"Micro","Meditech",NA,2.356509
"6621145",2025,72.9166666666667,1,0.5,0.6875,43.6507936507936,0.5,0.809523809523809,0,0,0,1,1,"Metro","CPSI/Evident",1,1.7548383
"6621153",2025,77.0833333333333,1,0.75,0.5625,16.7195767195767,0.2,0.301587301587302,0,0,0,1,1,"Rural","Epic",1,1.7357928
"6621210",2025,83.3333333333333,1,1,0.5,14.3915343915344,0.233333333333333,0.198412698412698,0,0,0,1,1,"Rural","Epic",1,1.7534126
"6621270",2025,60.4166666666667,0.75,1,0.0625,24.021164021164,0.411111111111111,0.30952380952381,0,0,1,0,0,"Metro","Epic",1,1.3739656
"6621300",2025,29.1666666666667,0.875,0,0,32.1693121693122,0.711111111111111,0.253968253968254,0,0,0,1,0,"Micro","Meditech",NA,2.3247845
"6621315",2025,52.0833333333333,0.75,0.75,0.0625,5.02645502645503,0,0.150793650793651,0,0,0,1,1,"Micro","Epic",1,1.6322761
"6621325",2025,50,0.5,0.5,0.5,18.8888888888889,0.177777777777778,0.0555555555555556,0.333333333333333,0,0,1,1,"Metro","Epic",1,1.7729143
"6621340",2025,58.3333333333333,0.75,0.5,0.5,44.4444444444444,1,0.333333333333333,0,0,0,1,1,"Metro","Epic",1,1.7729143
"6621350",2025,91.6666666666667,1,1,0.75,21.2698412698413,0.288888888888889,0.349206349206349,0,0,0,1,1,"Metro","Epic",NA,2.359076
"6621360",2025,60.4166666666667,0.75,1,0.0625,24.021164021164,0.411111111111111,0.30952380952381,0,0,1,0,0,"Metro","Epic",1,1.5128278
